timestamp,open (PLN),high (PLN),low (PLN),close (PLN),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2017-03-23,4186.00422797,4221.75780659,4061.12891470,4126.53753290,1055.79868416,1065.03357924,1024.59166857,1043.26496184,1614.88254912,1684750.38097636
2017-03-22,4439.20658643,4474.76735714,4004.04145385,4186.00577549,1122.14240774,1130.91419444,1012.71327811,1055.79907447,2415.48827145,2550270.28139457
2017-03-21,4275.05271858,4506.00943505,4275.05271858,4439.15228506,1075.68142473,1137.84209306,1075.68142473,1122.12868144,819.59608412,919692.27318531
2017-03-20,4365.41412888,4410.35330182,4260.37341205,4275.05161515,1094.58529530,1107.68367034,1070.53086607,1075.68114708,2128.02800378,2289079.60413397
2017-03-19,4051.35473927,4590.12434972,4051.35473927,4360.51284690,1016.01882374,1151.13413728,1016.01882374,1093.35634634,2153.74265212,2354808.19707216
2017-03-18,4562.03917175,4585.33046813,4022.94727738,4079.41057772,1144.32612055,1150.22786369,1008.92755273,1023.05480597,3805.83069371,3893573.38192112
2017-03-17,4783.32798978,4800.80217107,4515.72206756,4531.36126910,1195.73932765,1199.66519218,1132.07186552,1136.63098160,4533.86523263,5153331.68980519
2017-03-16,5046.47321745,5088.38224353,4667.46198985,4781.05753598,1256.12620656,1266.19194096,1166.90050448,1195.17175818,3520.16688390,4207204.04373077
2017-03-15,5068.25966044,5133.27737209,5052.47943804,5052.47943804,1245.48991604,1267.42922475,1245.35877000,1257.62122511,1065.49837569,1339993.37258638
2017-03-14,5065.14893708,5121.28925154,5022.75706385,5096.08982931,1245.93182311,1261.01305055,1232.62286922,1252.32898842,1497.29523949,1875106.23264356
2017-03-13,5009.04244369,5097.87391887,4985.89212952,5067.37464274,1234.19355995,1253.60925663,1229.32818728,1246.47930504,1916.63744233,2389048.90712912
2017-03-12,4820.77216199,5049.24818521,4809.48614706,4999.21844056,1185.68846525,1242.78479028,1183.13292397,1231.77299324,930.89041453,1146645.67228051
2017-03-11,4726.25176359,4910.20172315,4710.47937212,4817.82292782,1162.32786760,1207.74018911,1159.01048099,1184.96308914,1723.52803865,2042317.10889428
2017-03-10,4907.69359744,5152.57508329,4604.14496533,4722.79117279,1199.51566591,1263.02406086,1134.24935094,1161.47680394,5189.63953079,6027645.93581408
2017-03-09,4793.24307639,4964.11996529,4751.68467129,4900.41446371,1172.40673538,1214.90300978,1162.62705364,1197.73653387,1609.36984337,1927601.05790510
2017-03-08,5070.26462739,5096.30539982,4764.11458333,4793.24101391,1244.72208363,1251.00653838,1165.28203068,1172.40623091,2575.88895219,3019988.25767345
2017-03-07,5194.85104514,5222.70399443,4755.66488762,5074.73520198,1276.09775684,1282.46813463,1166.81470938,1245.81958511,3208.11873735,3996737.15433416
2017-03-06,5147.79079191,5253.85335484,5140.60495457,5194.84863687,1270.07632164,1289.47638389,1266.92962333,1276.09716525,1073.52872655,1369926.96476965
2017-03-05,5123.20290722,5176.81308915,5083.99387167,5147.62260760,1264.31719142,1277.45267410,1254.64108478,1270.03482677,1184.89882849,1504862.77838051
2017-03-04,5181.56504483,5281.77920987,5057.91170498,5124.97608143,1278.70417177,1303.43690600,1248.20446059,1264.75477992,1401.42246571,1772455.76218781
2017-03-03,5085.93628626,5241.82202757,5070.04947878,5180.76541855,1243.71259126,1287.53639344,1239.51694975,1278.50684037,2181.84794124,2789507.51752519
2017-03-02,4915.70080192,5140.04938315,4892.66230061,5084.53485210,1211.55334287,1258.85090625,1203.08627068,1243.36988517,2579.53195468,3207312.35029052
2017-03-01,4863.92535058,4928.14557302,4816.54852764,4913.22587056,1194.28623252,1214.46640417,1181.19971004,1210.94335632,1607.82373128,1946983.46553434
2017-02-28,4847.25989144,4891.01478549,4825.66657008,4859.71975797,1190.13955619,1203.23196902,1184.82818438,1193.25359303,1183.37805163,1412070.11202481
2017-02-27,4779.20119093,4886.69644183,4778.28897138,4860.51560165,1169.82168030,1204.00978194,1168.86631639,1193.39420839,1229.51624116,1467297.56132325
2017-02-26,4713.36848784,4803.58216648,4623.09944087,4795.26546806,1154.02112671,1176.11304134,1131.91965352,1173.75378923,1186.49701295,1392655.36486084
2017-02-25,4790.56727671,4803.79442603,4589.54028846,4717.14661753,1172.10172264,1175.70043957,1123.26299921,1154.94616398,2301.01879157,2657552.82656319
2017-02-24,4753.41830650,4918.66672711,4451.28044886,4799.51410582,1168.83014566,1209.51971194,1095.54689816,1174.29073142,3733.75154746,4384509.83559782
2017-02-23,4580.65283876,4803.88012817,4556.34114450,4780.71147707,1124.82413960,1181.23833164,1119.09414723,1175.54133296,1640.26764264,1928202.41103326
2017-02-22,4532.01384682,4598.12661211,4470.84506689,4581.84742503,1111.51891264,1130.22609479,1097.87001095,1125.11748195,1666.86578551,1875419.83534107
2017-02-21,4370.47651893,4532.71182986,4352.25100136,4528.97068778,1073.99234352,1111.69009953,1066.98839579,1110.77254934,2346.10983267,2605994.39986594
2017-02-20,4288.13419434,4369.34652716,4242.68967283,4369.34652716,1052.00598465,1073.71466156,1040.59541825,1073.71466156,1134.33390074,1217950.94032701
2017-02-19,4292.41487688,4308.03005443,4255.92842964,4277.39023442,1051.52124565,1055.78621077,1043.13249663,1049.37017392,1008.72019610,1058520.88761614
2017-02-18,4271.70608091,4304.46272317,4266.37008639,4291.83808853,1047.64669925,1054.65710011,1045.32384009,1051.37994869,1337.28623325,1405995.93129264
2017-02-17,4242.84761883,4306.25534671,4233.79246976,4279.02165341,1049.00267460,1059.14174926,1045.57263434,1049.44086187,1755.55286025,1842348.90671594
2017-02-16,4130.23682012,4282.34857927,4122.48044487,4245.90809933,1014.91366237,1058.48077100,1014.04346532,1049.75934854,1358.54281667,1426143.02219764
2017-02-15,4146.04330831,4162.66797788,4105.09003330,4155.13679725,1019.16138798,1021.86159117,1007.25354685,1021.03227689,1030.04297235,1051707.12135153
2017-02-14,4058.29556358,4147.37064620,4037.03413454,4145.39215519,997.25285536,1020.61292963,992.51292885,1019.00132450,1428.31041010,1455450.19969027
2017-02-13,4079.76083190,4094.96301009,3989.21587023,4058.29006039,1009.50570464,1011.74071600,986.30859169,997.25150305,1120.21764891,1117138.73412234
2017-02-12,4075.41376590,4089.73030499,4042.17046800,4080.29101708,1009.58194568,1013.14959310,1001.35518319,1009.63689491,992.82388763,1002391.62710295
2017-02-11,4030.52304019,4099.33832539,4008.95483606,4078.16717037,998.74195663,1015.65559392,993.39870231,1010.26403285,1487.67149275,1502941.00181771
2017-02-10,3964.69830126,4051.35861388,3845.08280831,4051.35861388,978.88467818,1003.90489986,949.51429088,1003.90489986,1684.11767567,1690693.98654722
2017-02-09,4303.32614270,4358.09942467,3840.09726568,3960.96026948,1067.08490746,1080.94393145,950.13984247,977.96175751,4727.06718770,4622890.93472750
2017-02-08,4278.13023447,4362.43178278,4187.24314969,4312.64611550,1061.25161229,1082.19657283,1037.95366927,1069.39595756,2474.04100329,2645729.44775404
2017-02-07,4131.35383815,4288.83167408,4098.22663689,4279.94657798,1033.70548001,1063.67492135,1022.33920838,1061.70218237,1726.26530885,1832779.64575087
2017-02-06,4052.99116385,4129.02119625,4037.76639364,4127.40642434,1015.73074477,1033.12183000,1012.08034489,1032.71779814,1380.02524367,1425176.63101825
2017-02-05,4093.59632527,4096.04836568,4025.33300059,4055.01467696,1025.93827856,1026.55280962,1009.05037053,1016.23786270,1105.65766510,1123611.18245406
2017-02-04,4058.86970355,4109.43285835,4003.73076856,4089.48511201,1017.54365338,1029.98467551,1003.49159571,1024.90792512,1580.42078179,1619785.78427696
2017-02-03,3993.60906871,4092.75779022,3981.55405390,4053.11740259,996.03046962,1025.79548097,992.66757571,1016.10157277,2530.61916302,2571366.11161690
2017-02-02,3921.74501541,4002.10937748,3908.69574264,3989.38804528,980.75230128,999.86947194,978.57819537,994.97772062,1611.39778338,1603304.89352210
2017-02-01,3871.17326249,3934.58199751,3860.87282042,3925.38567229,967.16103410,983.96258132,964.59604066,981.66275890,1984.32076271,1947933.79445788
2017-01-31,3761.40057903,3872.96144157,3754.05517620,3870.68242345,928.68585048,967.63558815,926.40109967,967.03840450,1945.31963532,1881198.79639194
2017-01-30,3743.91424775,3781.39716084,3729.85295052,3754.36799354,925.33558339,932.98098884,916.95917124,926.94951251,859.60902404,796814.16578196
2017-01-29,3767.74331819,3791.66692786,3729.52701471,3744.24596276,929.71014119,935.67113597,920.48449162,925.41756916,504.62457057,466988.44343762
